Query,Title,ID,Similarity,Release_Date,Developers,Summary,Platforms,Genres,Rating,Plays,Playing,Backlogs,Wishlist,Lists,Reviews,Developer,Score
Best puzzle-adventure games for Nintendo Switch Lite,Pokémon FireRed,219,0.7317943572998047,"Jan 29, 2004","['Nintendo', 'Game Freak']","Pokémon FireRed Version and Pokémon LeafGreen Version are a pair of core series Generation III games that are set in the Kanto region. They were released in Japan on January 29, 2004, in North America on September 9, 2004, in Australia on September 23, 2004 and in Europe on October 1, 2004.
As the first remakes in the Pokémon franchise, the games revisit the original pair of Pokémon games, Pokémon Red and Green Versions, and so feature all of the characters, plot elements, and challenges of them, but with several important upgrades to bring them up to speed with other Generation III games.
The Game Boy Advance Wireless Adapter was initially included with the games when they were first released, eliminating the need for Game Link Cables when trading between the two games (and later Pokémon Emerald Version). In later copies, it was sold separately.
FireRed and LeafGreen went on to become the second best-selling games of the Game Boy Advance, only behind Pokémon Ruby and Sapphire Versions. They also received Nintendo's Player's Choice awards.",['Game Boy Advance'],"['Adventure', 'RPG', 'Turn Based Strategy']",3.7,17000.0,143.0,795.0,279.0,1000.0,565.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Hoyle Puzzle Games,17788,1.1134070840428476,TBD,[],A collection of puzzle games.,[],['Puzzle'],,3.0,0.0,0.0,0.0,0.0,0.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Dead Cells,184,0.2910990383700516,"Aug 06, 2018",,"Dead Cells is a rogue-lite, metroidvania inspired, action-platformer. You'll explore a sprawling, ever-changing castle... assuming you’re able to fight your way past its keepers in 2D souls-lite combat. No checkpoints. Kill, die, learn, repeat.",Windows PC | Android | Mac | Linux | PlayStation 4 | iOS | Xbox One | Nintendo Switch,Adventure | Indie | Platform,3.8,11000.0,840.0,3300.0,1700.0,945.0,501.0,Motion Twin,10
Best puzzle-adventure games for Nintendo Switch Lite,duplicate Alder's Blood: Prologue,18829,1.0427944681161163,TBD,"['Shockwork Games', 'No Gravity Games']",,[],[],,1.0,0.0,8.0,0.0,2.0,1.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Sorting Baby Blocks for Boys 3D Smart Shapes Games,20096,1.0512534433619818,TBD,[],,[],[],,0.0,0.0,0.0,2.0,1.0,0.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Crash Boom Bang!,5262,0.7282728552818298,"Jul 20, 2006","['Dimps', 'Vivendi Universal Games']","Crash Boom Bang! is a party game developed by Dimps and published by Vivendi Universal Games in Japan and by Sierra Entertainment internationally for the Nintendo DS. It was released in Japan on July 20, 2006, in North America on October 10, 2006,[1] in Europe on October 27, 2006, and in Australia on November 2, 2006.[3] It is the only game in the Crash Bandicoot series to be developed by a Japanese company and the first to be released in Japan before North America. It was also the final game in the series to be released in Japan.
Crash Boom Bang! is the first game to be released exclusively for the Nintendo DS, and the second party game of the series, after Crash Bash. The game's story centers on a multi-millionaire who uses the characters of the series to unearth a powerful object dubbed the ""Super Big Power Crystal"". The game has received largely negative reception from reviewers, who criticized it for having unoriginal, dull gameplay and poor controls.",['Nintendo DS'],"['Puzzle', 'Quiz/Trivia']",1.0,188.0,0.0,28.0,14.0,40.0,19.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Donkey Kong Jungle Beat,2733,0.7286494970321655,"Dec 16, 2004","['Nintendo EAD Tokyo Software Development Group No.1', 'Nintendo']","Donkey Kong Jungle Beat is a Nintendo GameCube video game featuring the ape Donkey Kong and played with the DK Bongos. It was released in Japan on December 16, 2004, in Europe on February 4, 2005, in North America on March 14, 2005, and in Australia on March 17, 2005. In 2008 and 2009, the game was re-released in the New Play Control! series of revamped Nintendo GameCube titles. This is the first game to be rated E10 by the ESRB.",['Nintendo GameCube'],"['Adventure', 'Platform']",3.6,1000.0,7.0,249.0,134.0,221.0,58.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Sonic Labyrinth,5222,0.7296562194824219,"Nov 17, 1995","['Minato Giken', 'SEGA of America']","Dr. Robotnik has created a world of 3D mazes, into which he has thrown Sonic and added a whole new dimension to his life! Now the Dude with Attitude can spin dash in every direction - collecting keys to access hidden levels and bonus rooms as he never could before. Can you help guide Sonic through the maze and past the all-new clan of evil Bosses to defeat the damnable Doctor?
It is also playable on Sonic Adventure DX: Director's Cut and in the PC, Nintendo 3DS, and on the PlayStation 2 and Xbox editions of Sonic Mega Collection Plus. The game features isometric 3D gameplay similar to Sonic 3D. Sonic and Robotnik are the only characters in this game.
Sonic Labyrinth was also released on the Nintendo e-Shop for the Nintendo 3DS's Virtual Console on 28 June 2013.","['Nintendo 3DS', 'Sega Game Gear']","['Adventure', 'Arcade', 'Platform', 'Puzzle']",1.4,491.0,3.0,81.0,22.0,113.0,49.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Collection of SaGa: Final Fantasy Legend,36523,0.7300382852554321,"Dec 14, 2020",['Square Enix'],"Celebrate the 30th Anniversary of SaGa with one epic collection including the three original Game Boy titles, now updated with new features for Nintendo Switch.
Experience the origins of the SaGa series with the COLLECTION OF SaGa FINAL FANTASY LEGEND, the first complete port of these hugely popular titles.
The collection includes new enhancements like high-speed mode as well as features unique to the Nintendo Switch, such as adjustable screen magnification and game screen background customization. Featuring compatibility with, of course, handheld mode, but also with TV mode and tabletop mode. Furthermore, this game also revives the nostalgia of playing the original by enabling vertical usage of the console after removing the Joy-Cons. Take your collection on the go with handheld mode, share your journey with your Nintendo Switch in TV mode, or remove the Joy-Cons and turn your Nintendo Switch vertically for a retro Game Boy experience.","['Windows PC', 'iOS', 'Nintendo Switch']","['Adventure', 'RPG', 'Strategy']",3.0,34.0,2.0,69.0,36.0,19.0,2.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Overhaul,19434,0.2538925675713092,"Oct 14, 2022",,Solve your way through this fast-paced rogue-lite puzzle game and outwit unforgiving creatures as you venture into the mysterious Power Plant!,Windows PC,Adventure | Indie | Puzzle,,4.0,2.0,6.0,3.0,2.0,0.0,Bread Panda,10
Best puzzle-adventure games for Nintendo Switch Lite,Sonic Heroes,365,0.730111837387085,"Dec 30, 2003","['Sega', 'Sonic Team']","Sonic Heroes is an adventure and multiplatform video game in the Sonic The Hedgehog series, developed by Sonic Team and published by SEGA for the Nintendo GameCube, Sony PlayStation 2, Microsoft Xbox and Microsoft Windows PCs.
The player races a team of series characters through levels to amass rings, defeat robots, and collect the seven Chaos Emeralds needed to defeat Doctor Eggman. This game differs from other Sonic games by allowing the player to take control of one of four teams, each with three characters, who each have unique abilities to use. The game received mixed reviews from critics but it performed commercially well, becoming a million-seller and making the best-selling lists for all three of its original platforms.
Join Team Sonic, Team Dark, Team Rose and Team Chaotix in a multiplatform adventure! Run, Fly, use your Power, grind, swing through 7 different levels with unique paths, fighting evil and solving puzzles for each team.","['Windows PC', 'Nintendo GameCube', 'Xbox', 'PlayStation 2']","['Adventure', 'Platform']",3.0,9500.0,112.0,1000.0,397.0,858.0,500.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Pokémon Channel,2537,0.7301819920539856,"Jul 18, 2003","['Nintendo', 'Ambrella']","Pokémon Channel is a 2003 video game in the Pokémon series for the GameCube, developed by Ambrella and published by Nintendo and The Pokémon Company. The player's goal is to help Professor Oak refine and promote his TV network through watching broadcasts with a Pikachu. The game contains elements of the adventure, digital pet, and simulation genres. The player can explore full 3D environments, have Pikachu converse with other Pokémon, and collect various items.
The game was developed rather quickly as a sequel to the Nintendo 64 title Hey You, Pikachu! and to promote the Nintendo e-Reader accessory, and uses a novel 3D texturing effect. It was first showcased at Electronic Entertainment Expo (E3) 2003 and later through a month-long series of promotional events in Sapporo, Hokkaido, Japan. It was released on July 18, 2003, in Japan, December 1 in North America, and April 2, 2004, in Europe. In Japan, the game sold 66,373 copies in its first year. It received mixed reviews, which generally criticized its low level of interactivity and repetitive sound effects, though its collecting aspects and visuals were somewhat better received.",['Nintendo GameCube'],"['Adventure', 'Puzzle', 'Simulator']",2.6,1200.0,2.0,75.0,53.0,108.0,75.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Kenshō,8808,0.2494430964330858,"Sep 17, 2017",,"A puzzle adventure through nature, time, and space",Windows PC | Android | Mac | Linux | iOS | Nintendo Switch,Adventure | Indie | Puzzle,2.9,6.0,0.0,1.0,2.0,3.0,1.0,JetDogs Studios | FIFTYTWO,10
Best puzzle-adventure games for Nintendo Switch Lite,New Super Mario Bros. Wii,302,0.7302682399749756,"Nov 12, 2009","['Nintendo EAD', 'Nintendo']","New Super Mario Bros. Wii is a side-scrolling 2.5D Mario platformer for the Wii and the tenth game in the Super Mario series. In addition to the single-player experience, New Super Mario Bros. Wii also features a multiplayer mode for up to four players. This is the first Super Mario game to feature co-op and vs. modes at the same time since Mario Bros. It features more items, new levels, and more enemies than the DS predecessor. The game introduces two new power-ups, the Propeller Mushroom and the Penguin Suit, which turn characters into their propeller and penguin forms, respectively.","['Wii U', 'Wii']","['Adventure', 'Platform']",3.5,14000.0,94.0,809.0,285.0,1000.0,455.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Cool army games for kids 6 year old and under boys,36926,0.980463044885088,TBD,[],,[],[],,0.0,0.0,0.0,0.0,1.0,0.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Rubik's Games,23201,1.0162576360623947,TBD,[],,[],[],,0.0,0.0,0.0,3.0,0.0,0.0,,10
Best puzzle-adventure games for Nintendo Switch Lite,Noodles!,24540,0.252583849066451,TBD,,"It's a cheeky little app, and is hands-down the best rotating-noodle puzzle you'll play this year. One of the best, at least. Look how cute it is!",iOS,Puzzle,,2.0,0.0,0.0,0.0,0.0,0.0,Lummox Labs,10
Best puzzle-adventure games for Nintendo Switch Lite,Tetra for Nintendo Switch: International Edition,35632,0.2545767634875658,"Oct 14, 2021",,"Tetra for Nintendo Switch International Edition is your new puzzle adventure game. Wandering and lost in the back alley, 4 doors were found, leading you to 4 different worlds. And the adventures are somehow connected...
In this Nintendo Switch version of Tetra, there are new puzzles waiting for you in each world. The adventures await you in the beautiful fantasy worlds of Tetra!",Nintendo Switch,Adventure | Puzzle,,3.0,0.0,0.0,1.0,1.0,0.0,,10
