Original Query,Processed Query,Title,ID,BM25 Score,SBERT Score
Narrative-driven walking simulators on console,narrative driven walking simulator console,ProjectM : Dream,36609,0.0,0.555656909942627
Narrative-driven walking simulators on console,narrative driven walking simulator console,Trainz Railroad Simulator 2004,34343,0.0,0.5560055375099182
Narrative-driven walking simulators on console,narrative driven walking simulator console,Bus Driver Simulator: Countryside,14486,0.0,0.5563359260559082
Narrative-driven walking simulators on console,narrative driven walking simulator console,Pipe Dream,8356,0.0,0.5581275224685669
Narrative-driven walking simulators on console,narrative driven walking simulator console,Tales of Glory,40547,0.0,0.5768235921859741
Narrative-driven walking simulators on console,narrative driven walking simulator console,Space Sex,35863,0.0,0.576959490776062
Narrative-driven walking simulators on console,narrative driven walking simulator console,F-16 Multirole Fighter,11233,0.0,0.5772942304611206
Narrative-driven walking simulators on console,narrative driven walking simulator console,Touch Pets: Dogs,32475,0.0,0.6240161657333374
Narrative-driven walking simulators on console,narrative driven walking simulator console,Kiddie Coaster,23645,0.0,0.6226010322570801
Narrative-driven walking simulators on console,narrative driven walking simulator console,The Wild Science Arcade,31051,0.0,0.6209703683853149
Narrative-driven walking simulators on console,narrative driven walking simulator console,Monster Life,29746,0.0,0.6183490753173828
Narrative-driven walking simulators on console,narrative driven walking simulator console,Personal Fitness for Women,34527,0.0,0.6138066649436951
Narrative-driven walking simulators on console,narrative driven walking simulator console,My Dystopian Robot Girlfriend,15150,0.0,0.6106447577476501
Narrative-driven walking simulators on console,narrative driven walking simulator console,Farming Simulator C64 Edition,12469,0.0,0.6070214509963989
Narrative-driven walking simulators on console,narrative driven walking simulator console,Simulatte: Coffee Shop Simulator,28589,0.0,0.6068363785743713
Narrative-driven walking simulators on console,narrative driven walking simulator console,Hamster Monogatari,17379,0.0,0.6067646145820618
Narrative-driven walking simulators on console,narrative driven walking simulator console,Medicopter 117 4,30235,0.0,0.6046287417411804
Narrative-driven walking simulators on console,narrative driven walking simulator console,Truck Mechanic Simulator 2015,20807,0.0,0.6044532060623169
Narrative-driven walking simulators on console,narrative driven walking simulator console,Architect Life: A Building Simulator,16600,0.0,0.6035102605819702
Narrative-driven walking simulators on console,narrative driven walking simulator console,Save the Reactor,34614,0.0,0.6007200479507446
Narrative-driven walking simulators on console,narrative driven walking simulator console,A-Train 9 Version 2.0: Professional Edition,34848,0.0,0.6006916165351868
Narrative-driven walking simulators on console,narrative driven walking simulator console,Pre-Shave,16186,0.0,0.5993601679801941
Narrative-driven walking simulators on console,narrative driven walking simulator console,Funky Barn 3D,27418,0.0,0.5974735021591187
Narrative-driven walking simulators on console,narrative driven walking simulator console,Digital Combat Simulator: Black Shark 2,40915,0.0,0.5949562191963196
Narrative-driven walking simulators on console,narrative driven walking simulator console,Butt Sniffin Pugs,39960,0.0,0.5929561257362366
Narrative-driven walking simulators on console,narrative driven walking simulator console,Command: Modern Operations Live - Korean Missile Crisis,18521,0.0,0.592811644077301
Narrative-driven walking simulators on console,narrative driven walking simulator console,Garry Kitchen's Battletank,32985,0.0,0.5913795828819275
Narrative-driven walking simulators on console,narrative driven walking simulator console,Virt-U-Mate,40239,0.0,0.5892257690429688
Narrative-driven walking simulators on console,narrative driven walking simulator console,Command: Modern Operations Live - Pole Positions,9707,0.0,0.6260152459144592
Narrative-driven walking simulators on console,narrative driven walking simulator console,Rocket Coaster,25197,0.0,0.6263531446456909
Narrative-driven walking simulators on console,narrative driven walking simulator console,Mononoke Forest,22391,0.0,0.6274831891059875
Narrative-driven walking simulators on console,narrative driven walking simulator console,Sim Brick,26626,0.0,0.6303492784500122
Narrative-driven walking simulators on console,narrative driven walking simulator console,BitLife DE,36714,0.0,0.5774515271186829
Narrative-driven walking simulators on console,narrative driven walking simulator console,SimCity Graphics Set 2: Future Cities,21395,0.0,0.5799703001976013
Narrative-driven walking simulators on console,narrative driven walking simulator console,Amazing Frog Simulator City,22376,0.0,0.580622673034668
Narrative-driven walking simulators on console,narrative driven walking simulator console,iFishing,35924,0.0,0.5821527242660522
Narrative-driven walking simulators on console,narrative driven walking simulator console,Car Mechanic Simulator Classic,34700,0.0,0.5831385254859924
Narrative-driven walking simulators on console,narrative driven walking simulator console,Destination: Pluto the VR Experience,31524,0.0,0.5841401815414429
Narrative-driven walking simulators on console,narrative driven walking simulator console,Roller Coaster Mania 2,23699,0.0,0.5842552185058594
Narrative-driven walking simulators on console,narrative driven walking simulator console,Command: Modern Operations Live - Old Grudges Never Die,33483,0.0,0.584363579750061
Narrative-driven walking simulators on console,narrative driven walking simulator console,Evochron Alliance,30903,0.0,0.5860344171524048
Narrative-driven walking simulators on console,narrative driven walking simulator console,Air Ranger 2: Rescue Helicopter,14770,0.0,0.587711751461029
Narrative-driven walking simulators on console,narrative driven walking simulator console,Asset Flip Simulator,22524,9.645359343279575,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Interact Play VR,16835,0.0,0.5880831480026245
Narrative-driven walking simulators on console,narrative driven walking simulator console,Thomas & Friends: Building the New Line,30904,0.0,0.6659762263298035
Narrative-driven walking simulators on console,narrative driven walking simulator console,The Conveni 3: Ano Machi wo Dokusen Seyo,40267,0.0,0.6617903709411621
Narrative-driven walking simulators on console,narrative driven walking simulator console,Farming Simulator 2012,17721,0.0,0.6547271013259888
Narrative-driven walking simulators on console,narrative driven walking simulator console,Planet Simulation,14045,0.0,0.6496474742889404
Narrative-driven walking simulators on console,narrative driven walking simulator console,Livly Garden,15161,0.0,0.6490198969841003
Narrative-driven walking simulators on console,narrative driven walking simulator console,Rahxephon,14190,0.0,0.647724986076355
Narrative-driven walking simulators on console,narrative driven walking simulator console,Babyz: Your Virtual Bundle of Joy,22519,0.0,0.6459094285964966
Narrative-driven walking simulators on console,narrative driven walking simulator console,DogStation,16824,0.0,0.6412111520767212
Narrative-driven walking simulators on console,narrative driven walking simulator console,Creatures Adventures,31488,0.0,0.6375507116317749
Narrative-driven walking simulators on console,narrative driven walking simulator console,The Oregon Trail: American Settler,20731,0.0,0.6372586488723755
Narrative-driven walking simulators on console,narrative driven walking simulator console,Pinball FX2 VR: The Walking Dead,31730,0.0,0.7066705226898193
Narrative-driven walking simulators on console,narrative driven walking simulator console,I Like Walking Very Much,40778,11.856174500325436,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Yanpai Simulator,40826,15.001801625437334,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Ant Simulator,28262,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Goat Simulator GoatZ,28346,10.18791656711782,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,DDS (D.I.Y Drone Simulator),22358,10.10024894470017,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Autobahn Police Simulator 2,23256,9.960946995338176,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Signal Simulator,6814,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Bakery Simulator,24356,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Achievement Simulator,24802,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Drug Dealer Simulator 2,25635,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Motel Life Simulator,27238,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Networking Event Simulator,28719,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Toilet Flushing Simulator,31348,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Sophie's Safecracking Simulator,33609,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Formula 1 Simulator,33669,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Cafe Owner Simulator,36253,9.957627644906223,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Vacation Simulator,26882,9.90122023088156,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Startup Company: Console Edition,33245,9.889525069857328,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Creo God Simulator,23182,9.847026889120567,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Android Simulator,28659,9.791342729441919,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Goat Simulator,497,9.7390607173129,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Prison Simulator,29202,9.72409680764469,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Car Physics Simulator,26164,10.188701992321022,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Mosh Pit Simulator,38624,10.263328210692414,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Surgeon Simulator 2,32169,9.962669472149823,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Ninja Simulator,31814,10.330983967829816,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Lawn Mowing Simulator,5234,11.560664340097011,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Simple 2000 Series Vol. 25: The Menkyo Shutoku Simulation,32490,11.39077439982564,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Istanbul Ship Simulator,39984,11.372264509391046,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Crypto Mining Simulator,15144,11.362351702510056,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Shark Simulator,23220,11.362351702510056,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Coal Mining Simulator,8264,11.200937766683142,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Woodcutter Simulator 2013,11365,11.155409445597037,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Amazing Cultivation Simulator,35228,10.298489264049762,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Chair F*cking Simulator,11393,10.883265603438197,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Cooking Simulator: Shelter,13706,10.883265603438197,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Optimum Link,29349,10.906817321116392,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,"Dab, Dance & Twerk",13282,10.449119330536481,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Yandere Simulator,3070,10.754924973375289,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Stonks-9800: Stock Market Simulator,19812,10.708009109203122,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Farming Simulator 16,7831,10.672659071030271,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Vaporwave Simulator,11775,10.665124069459738,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Zamboni Simulator 2019,31909,10.665124069459738,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Bouncing Duck Simulator,28137,10.589708614311323,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Domestic Dog Simulator,22093,10.883265603438197,0.0
Narrative-driven walking simulators on console,narrative driven walking simulator console,Loading Screen Simulator,29011,10.382964746597928,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Our Church and Halloween RPG: Story Five - James Version,24044,0.0,0.5796058177947998
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dungeons & Dragons: Daggerdale,29038,0.0,0.5797285437583923
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Final Fantasy II: 20th Anniversary Edition,7237,0.0,0.5802440047264099
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Heisei Pistol Show,5982,0.0,0.5803176164627075
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Advanced Dungeons & Dragons: Treasure of Tarmin Cartridge,13247,0.0,0.5823700428009033
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,FOnline 2,20672,0.0,0.5809577107429504
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Ascend,18619,0.0,0.579453706741333
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Eternal Arena,23623,0.0,0.5814917087554932
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Legends of Yore,25431,0.0,0.5808289051055908
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Requiem: Bloodymare,19940,0.0,0.5784879922866821
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Advanced Dungeons & Dragons Cartridge,25601,0.0,0.6147571802139282
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Warrior Monsters 2,14791,0.0,0.5777093172073364
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Ruina: Fairy Tale of the Forgotten Ruins,4914,0.0,0.5766588449478149
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Mystic Guardian,24424,0.0,0.5758262872695923
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Earth Eternal,9138,0.0,0.5749410390853882
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Ender of Fire,10204,0.0,0.5737982988357544
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Mana Khemia 2: Fall of Alchemy Portable Plus,20508,0.0,0.5737746953964233
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Bloodborne: Game of the Year Edition,1387,0.0,0.5734330415725708
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Tales of Shadowland,35721,0.0,0.5733661651611328
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Nostalgia of Magic,26963,0.0,0.6482014656066895
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Neolithic Brave Man,25049,0.0,0.584459662437439
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Toushin Toshi Girls Gift RPG,9708,0.0,0.5780152678489685
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Lurking I: Immortui,21533,0.0,0.5844939947128296
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Fire,34304,0.0,0.5846955180168152
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Stranger of Paradise: Final Fantasy Origin - Collector's Edition,39209,0.0,0.584725022315979
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Stellar Dawn,32700,0.0,0.6575560569763184
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Tamer Saga,31259,0.0,0.6612342000007629
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Ball Z: Kakarot - Collector's Edition,8835,0.0,0.6650559306144714
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Eternal Saga,34561,0.0,0.6693113446235657
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Monato Esprit,28757,0.0,0.6745916604995728
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Grand Fantasia,26292,0.0,0.6810814142227173
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Jeonsa Ryan,10925,0.0,0.7003351449966431
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Final Fantasy XII: The Zodiac Age - Limited Steelbook Edition,28080,0.0,0.6455531716346741
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Quest XI S: Echoes of an Elusive Age - Gorgeous Edition,28498,0.0,0.6452416181564331
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,X-COM Legends,13326,0.0,0.6427725553512573
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Well of Souls,27819,0.0,0.6396413445472717
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Nowhere Else and Beyond,30131,0.0,0.6387385129928589
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Shinobi Warfare,14341,0.0,0.6353960037231445
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Project: Ragnarok,21300,0.0,0.611941933631897
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Seyken: Crystal Kingdom,14496,0.0,0.6547574996948242
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Black Rock Shooter: Fragment,30637,0.0,0.6334646344184875
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Severance,30301,0.0,0.6325989365577698
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Demon's Rise 2,36988,0.0,0.6290877461433411
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Story of Seasons: Project You can Play with Everyone,16297,0.0,0.6290817856788635
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Revelation of Gensokyo,30318,0.0,0.6286967992782593
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Westward Journey Online,31635,0.0,0.6278875470161438
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Protocoss,25607,0.0,0.6272754669189453
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Next Power,19792,0.0,0.6254929304122925
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Gunmetal Gothic,26097,0.0,0.6251038312911987
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Summer Road,27413,0.0,0.6219123601913452
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Ruins of the Lost Kingdom: Chronicle,22796,0.0,0.6212098598480225
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Witch,19782,0.0,0.6188075542449951
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,League of Angels,34912,0.0,0.6183240413665771
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Little Fighter Online,27397,0.0,0.6148619651794434
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Portal Walker,19753,0.0,0.6148183345794678
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dark Legends,37402,0.0,0.633173942565918
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Knight 4,20813,0.0,0.653195858001709
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Quest III: HD-2D Remake,9199,0.0,0.6518581509590149
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Devilian Online,17465,0.0,0.6502081155776978
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Kabod Online,28495,0.0,0.5851714611053467
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Wizardry III: Diamond no Kishi,19114,0.0,0.5854113101959229
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Nexus: The Kingdom of the Winds,32646,0.0,0.5866068005561829
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Legend: Legacy of the Dragons,24998,0.0,0.5877678394317627
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Legend of Heroes: Trails of Cold Steel IV - Eternal Preservation Edition,35933,0.0,0.5878628492355347
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,7th Dragon III Code: VFD - Launch Edition,38845,0.0,0.5886746644973755
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dragon Quest Heroes II: Explorer's Edition,13379,0.0,0.5893018245697021
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Saint Seiya Online,8592,0.0,0.5895057916641235
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Avatar Adventurers Online,33559,0.0,0.5903246998786926
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Labyrinth of Galleria: Coven of Dusk - Limited Edition,14485,0.0,0.5911432504653931
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dungeon Kid,11382,0.0,0.5933204293251038
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Kingdom Heroes 2,32752,0.0,0.5940834879875183
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Wizardry Empire,34091,0.0,0.594295859336853
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dark Blood Online,40596,0.0,0.5945414304733276
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Jade Dynasty: New Fantasy,31737,0.0,0.5951288938522339
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Ys Origin: Special Edition,12151,0.0,0.5959376692771912
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Home Game 3,33358,0.0,0.5961781740188599
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dark Age of Camelot: Shrouded Isles,26105,0.0,0.6112613677978516
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Harmonian Tales,38980,0.0,0.6105641722679138
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Gravity Rush Remastered: Collector's Edition,22300,0.0,0.6095755100250244
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Order & Chaos 2: Redemption,14446,0.0,0.6087667942047119
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Kingdom Hearts: Unchained X,19546,0.0,0.6084035634994507
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Project Honor,17750,0.0,0.60821932554245
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,LostTale,18978,0.0,0.612384557723999
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Tales of the World: Narikiri Dungeon 2,17850,0.0,0.6067062616348267
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Bootleg Fantasy,27934,0.0,0.6053321361541748
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Parallel Kingdom,28070,0.0,0.6050869822502136
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Highlander: The Gathering,27004,0.0,0.6038997173309326
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dark & Under,37953,0.0,0.6010903120040894
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Code Vein: Collector's Edition,21555,0.0,0.5998910665512085
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Mummy Online,38971,0.0,0.5965502262115479
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Saint's Tomb,12150,0.0,0.6059335470199585
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Fairy Tail: Guild Box,39699,0.0,0.6340797543525696
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Advanced Dungeons & Dragons Collector's Edition Vol. 3,22755,0.0,0.647388756275177
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Noob RPG,29567,19.157821599176714,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,New Gunbound,40409,14.975508572867465,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,New Lethes,11784,15.040136075162573,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Tamagotchi Gen 2,35891,15.106946070963081,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Simgirls: Lovemore College RPG,11657,16.458944278013796,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Rusted Emeth,29689,16.472813499858994,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Ratatouille: Remy's New Recipes,21701,16.497290752444357,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Freshman Year,13134,17.47696533984909,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Labyronia RPG 2,9970,17.531352959109658,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,YIIK: A Postmodern RPG,2621,17.57685244408323,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Karian Cross,29877,17.597642981787523,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Criss Cross,23542,17.597642981787523,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,DanMachi: Cross Istoria,27113,17.874418800534137,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cardinal Cross,18212,17.954650074032322,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Slimes RPG,22393,18.477584050083923,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,A New Kaizo Era,23249,11.14185118037727,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Labyronia RPG,15034,18.612064091124502,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Stick RPG 2,6144,11.122896670991633,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Year Walk,4431,11.055526637561888,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Doom RPG,7203,11.046460396555082,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Wolfenstein RPG,5026,10.99999691113112,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Suits: A Business RPG,13404,10.969217250139602,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,"Happy New Year, Zeliria!",12623,14.296050543792665,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Pocket RPG,35358,13.842796228566499,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Chrono Cross,714,13.050149363242031,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Hololive CouncilRyS RPG,38961,12.967673863685105,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Dawncaster: Deckbuilding RPG,15582,18.85810993740619,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Logic,25633,11.319306062273075,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The Benza RPG,21758,11.424733490201122,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Tsukuuru 4,27157,11.621684682290294,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Everybody's RPG: Reborn,38545,11.62584070637577,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Edge,5544,11.645957903166579,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Double Cross,18270,11.784330081972275,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Devil Slayer,16100,11.945873778707899,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Monster RPG 2,31786,11.969039154887987,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Summoner: R,39642,12.1014741432281,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Disgaea RPG,16030,10.969217250139602,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Days,33929,12.166078802723554,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Monster RPG 3,37449,12.281880663020141,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Space RPG 3,37700,12.295974228436135,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,The A.Typical RPG,24058,12.295974228436135,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Maker,11577,12.369264988537,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Maker XP,9628,12.381334524012145,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Thunder Cross,21115,12.460754802758528,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Micro RPG,11096,12.5142387136086,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,TwinBee RPG,13632,12.5639936891387,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Mardek RPG: Chapter 1,9927,12.635502291752534,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Tsukuuru 2,30805,12.731233777428642,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,RPG Maker MV,13444,12.217408785136422,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Channel,3170,10.958686381125926,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Cross Hunter,27158,15.827693539083686,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Firestone Idle RPG,8190,10.90738603513424,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Brave Frontier RPG,29059,9.057426184995471,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Gratia,19901,9.039887394693821,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Harry Potter RPG,12265,9.002925880285577,0.0
New cross-gen JRPGs this year,new cross gen rpg jrpgs year,Kemco RPG Selection Vol. 8,17285,8.940514807165343,0.0
